names,x,y,manual_label,correct_label,x3,y3,x4,y4
Digit 0,-34.36422,-5.039535,-,Digit 0,-11.5143,-17.2517,8.2018,-0.9302
Digit 1,32.32841,15.537812,-,Digit 1,7.8227,-8.0245,9.2242,-10.0399
Digit 6,-25.133581,-26.126238,-,Digit 6,-17.1605,-11.1251,-8.6811,-14.8967
Digit 0,-38.547745,-1.3010616,-,Digit 0,-8.4792,0.1419,3.4673,-12.2722
Digit 1,27.586699,16.892475,-,Digit 1,-12.9268,-13.8547,20.4839,-9.9954
Digit 0,-26.382614,1.2339728,-,Digit 0,-9.0516,11.9674,10.0944,11.0979
Digit 0,-36.97236,0.6054682,-,Digit 0,-14.5566,11.4624,8.12,14.8631
Digit 2,3.5374353,37.06858,-,Digit 2,19.7839,-17.6916,1.5416,-9.9856
Digit 2,3.7749743,6.137902,-,Digit 2,-16.8008,-7.8338,2.2451,7.4637
Digit 3,-10.820685,1.5695088,-,Digit 3,0.2567,8.5259,-1.8563,-19.7122
Digit 8,7.734794,13.36709,-,Digit 8,1.6214,9.5914,-6.023,-5.2532
Digit 7,22.96777,-26.590405,-,Digit 7,-9.544,-17.8822,10.4107,-16.4406
Digit 1,17.751095,32.301544,-,Digit 1,-0.5404,-15.7327,-15.3529,-12.2032
Digit 0,-38.658276,9.349311,-,Digit 0,-17.0569,15.0564,-3.8786,-2.9919
Digit 5,-18.455395,5.414186,-,Digit 5,-5.7796,9.0134,1.2851,-10.1603
Digit 1,34.649,2.1368766,-,Digit 1,6.7793,15.3119,13.705,5.9487
Digit 2,-1.7486849,30.557177,-,Digit 2,10.4809,7.2973,6.3714,7.9625
Digit 4,11.815326,-7.525847,-,Digit 4,-3.6521,17.9966,-17.0393,7.5532
Digit 7,15.654805,-28.17472,-,Digit 7,-11.9629,10.0675,-9.9704,5.8521
Digit 3,-20.175869,8.133164,-,Digit 3,17.1312,18.6917,-8.7935,8.8547
Digit 2,35.16636,-15.910584,-,Digit 2,-4.357,9.2037,15.1945,-13.9224
Digit 9,0.07483269,-27.68266,-,Digit 9,-19.8125,1.8072,-19.0355,-6.2886
Digit 9,23.207525,-11.161225,-,Digit 9,-15.7822,-13.4459,16.6432,-16.1322
Digit 3,-8.131259,8.982342,-,Digit 3,-3.1524,19.1657,0.4345,10.4735
Digit 9,-10.04981,6.705488,-,Digit 9,-18.1595,11.8067,12.6776,10.1198
Digit 8,6.5593777,-24.638563,-,Digit 8,-9.6617,-16.2013,4.2181,4.6883
Digit 1,20.790321,23.789457,-,Digit 1,-13.7448,11.6686,-9.857,3.172
Digit 1,17.177011,32.453053,-,Digit 1,10.0303,1.2592,-3.6858,-0.8051
Digit 9,22.297968,-11.049795,-,Digit 9,-11.9983,-7.7993,9.8353,-16.8621
Digit 2,-4.949473,30.11585,-,Digit 2,-13.865,-11.0055,13.6261,1.2404
Digit 7,34.93746,10.027157,-,Digit 7,9.7237,-8.7786,-10.7311,14.2619
Digit 0,-29.202482,8.384265,-,Digit 0,-9.5432,14.6393,9.2835,-16.6408
Digit 4,-4.8910275,-35.36314,-,Digit 4,8.9764,-15.1978,8.8353,-11.1905
Digit 0,-37.83827,-4.0140414,-,Digit 0,-18.4127,5.6523,-3.3294,6.7063
Digit 9,1.0393016,-22.178732,-,Digit 9,8.0811,13.2226,1.0325,5.1202
Digit 7,30.827806,-8.836386,-,Digit 7,3.8308,1.5916,-9.2509,-10.8725
Digit 3,-20.140009,7.646716,-,Digit 3,-4.4769,-7.017,17.5529,7.4513
Digit 3,-16.18556,15.468115,-,Digit 3,15.8238,-13.3631,-3.9756,-13.5118
Digit 2,7.664934,28.86204,-,Digit 2,14.2241,-13.2019,19.4598,-3.4688
Digit 8,7.873534,14.74322,-,Digit 8,-0.1865,4.9466,-14.3816,8.3404
Digit 1,20.35577,25.678356,-,Digit 1,10.7409,19.9128,19.1979,-3.4417
Digit 6,-20.960089,-23.183617,-,Digit 6,-19.2369,0.1949,-16.1644,-1.65
Digit 1,29.699547,19.050482,-,Digit 1,11.0638,-4.409,-19.6066,1.6638
Digit 6,-19.937943,-22.675373,-,Digit 6,-10.8137,-7.1466,1.7636,-9.1963
Digit 2,7.363507,24.785072,-,Digit 2,-16.3558,-2.5534,5.4592,-9.2145
Digit 0,-40.375893,3.9406712,-,Digit 0,7.7107,11.5952,5.0613,1.5361
Digit 9,22.585623,-11.021758,-,Digit 9,1.4095,-18.0522,-19.0572,1.2147
Digit 3,-14.903521,16.860447,-,Digit 3,-7.2111,-9.4034,17.0164,12.7668
Digit 7,29.366892,-18.478828,-,Digit 7,-6.7763,3.3348,-19.1597,6.8488
Digit 4,15.89712,-4.0700064,-,Digit 4,-8.5451,-9.9677,16.799,-11.3064
Digit 2,4.0299287,28.087126,-,Digit 2,1.4892,15.3032,-16.16,10.0692
Digit 4,11.74627,-8.899031,-,Digit 4,-19.3962,1.0232,-3.09,1.5075
Digit 9,19.132254,-14.473729,-,Digit 9,-9.4588,6.2441,6.3679,-5.1987
Digit 4,10.645885,-26.265537,-,Digit 4,-6.1849,19.8567,-8.9658,-9.0226
Digit 9,5.4294205,-23.767424,-,Digit 9,-18.9609,-9.6699,-5.157,16.0052
Digit 0,-35.97081,-5.3922505,-,Digit 0,-12.649,-1.5451,-10.3623,-14.4253
Digit 7,24.347038,-26.98718,-,Digit 7,5.4177,3.0607,5.5817,-10.2393
Digit 8,3.3019855,-31.43849,-,Digit 8,16.2148,-6.0898,-2.3973,4.5309
Digit 0,-39.625896,-1.9092388,-,Digit 0,-3.593,20.9421,6.036,-12.6267
Digit 3,-12.865216,13.234445,-,Digit 3,-14.2217,5.0337,-3.8324,16.1286
Digit 4,7.5188465,-9.235344,-,Digit 4,9.9257,19.6713,2.2067,18.608
Digit 4,4.327855,-16.577888,-,Digit 4,17.8213,-5.5572,-3.2964,-11.5736
Digit 0,-28.791376,6.4052916,-,Digit 0,-1.6558,-18.0183,4.5303,20.2621
Digit 4,-2.0843222,-32.495537,-,Digit 4,8.4209,5.0037,-12.0948,-19.6305
Digit 0,-35.62622,-1.9266514,-,Digit 0,18.1645,4.9685,-12.0227,-12.2688
Digit 1,33.87863,2.553027,-,Digit 1,1.6835,-7.6738,1.258,-9.4252
Digit 8,8.446009,7.490971,-,Digit 8,-1.7655,5.1081,-8.2636,18.6112
Digit 5,-12.27269,-1.2064022,-,Digit 5,-8.9918,-16.3694,-13.5884,-3.7857
Digit 9,4.830884,-15.436704,-,Digit 9,2.0282,-10.4733,-0.0996,-2.7923
Digit 7,23.695955,-20.692406,-,Digit 7,8.9841,-4.7559,16.0115,18.0952
Digit 5,2.7710178,-2.293774,-,Digit 5,20.8788,-11.9367,-13.7504,1.181
Digit 7,23.466642,-30.404491,-,Digit 7,6.2093,11.8196,13.2356,-2.6002
Digit 0,-33.165516,-3.098507,-,Digit 0,-7.93,3.3889,0.7542,5.6324
Digit 2,-6.525468,36.31087,-,Digit 2,-16.6761,7.1583,-4.3828,-1.77
Digit 6,-19.501186,-23.899963,-,Digit 6,-13.9159,-8.5128,8.014,-0.8483
Digit 8,-0.00525231,10.54609,-,Digit 8,3.7355,-14.4041,-0.0897,11.7117
Digit 0,-33.83718,-5.1515074,-,Digit 0,14.7547,11.0254,6.8897,-19.1502
Digit 5,0.65799886,-4.3522243,-,Digit 5,19.3285,17.387,-8.9644,-15.2558
Digit 3,-20.21465,8.395739,-,Digit 3,14.3754,-19.8342,6.4083,-5.3301
Digit 9,19.165714,-10.921445,-,Digit 9,5.9104,-12.976,4.0915,1.4285
Digit 7,29.018223,-15.979808,-,Digit 7,14.4925,-4.2776,-9.0098,7.8911
Digit 5,-2.3638072,-5.9876614,-,Digit 5,-19.3765,-4.1049,15.8203,-16.7344
Digit 7,25.566593,-27.21445,-,Digit 7,17.7965,14.2538,17.0545,15.5826
Digit 0,-34.779305,-2.3119287,-,Digit 0,-16.8773,-2.3631,-4.3944,-4.365
Digit 0,-35.359043,-3.4750922,-,Digit 0,20.5611,9.8156,9.2873,12.1718
Digit 6,-22.201511,22.257376,-,Digit 6,-14.6726,16.2109,-17.123,-1.3175
Digit 2,1.0304098,27.161161,-,Digit 2,16.7784,-14.0423,-11.5471,1.5399
Digit 1,31.060984,5.719494,-,Digit 1,-10.1796,7.9281,8.5649,4.8056
Digit 0,-34.79213,-4.9291606,-,Digit 0,-11.7478,-7.7234,-2.3089,18.1349
Digit 1,33.208263,2.4616938,-,Digit 1,-13.2257,2.7841,-13.206,5.9127
Digit 0,-38.50802,-3.1947143,-,Digit 0,16.546,-12.058,15.9451,-7.6621
Digit 2,0.35817933,33.932697,-,Digit 2,19.5025,-15.8222,-11.291,19.1107
Digit 8,-1.788308,12.401829,-,Digit 8,3.7896,-7.2353,-16.1134,14.2444
Digit 2,-1.5274321,35.498924,-,Digit 2,14.5464,5.2043,14.4801,-0.0231
Digit 4,12.91109,-6.5971613,-,Digit 4,-10.0441,-8.2172,6.5863,7.9058
Digit 9,1.5535448,-24.622316,-,Digit 9,19.7839,11.3973,5.0949,1.5
Digit 3,2.2665253,37.5735,-,Digit 3,-8.2225,7.3595,-16.252,-2.5846
Digit 7,26.07949,-21.900314,-,Digit 7,-19.1728,19.3749,-9.7548,13.1868
Digit 5,-0.1385683,-11.7978735,-,Digit 5,-19.2451,-16.4005,-12.2021,-0.9475
Digit 9,-6.585586,-29.119694,-,Digit 9,-12.8017,-19.2726,1.2014,-5.0362
Digit 0,-36.310993,4.6256237,-,Digit 0,14.7676,5.4403,-16.8014,-12.0667
Digit 1,25.182186,13.033419,-,Digit 1,5.321,20.348,15.9882,7.8938
Digit 5,-2.0749497,-11.774984,-,Digit 5,-18.248,8.7558,-9.8353,14.822
Digit 4,14.64026,-10.343773,-,Digit 4,6.4197,1.7187,-10.3308,-5.7779
Digit 3,-7.119538,16.39782,-,Digit 3,-1.6056,20.3982,9.1354,7.2549
Digit 2,-10.452158,34.01879,-,Digit 2,-7.9572,-14.5159,2.1357,-9.7665
Digit 6,-19.285112,-19.834156,-,Digit 6,-18.6562,-9.0334,-4.8729,4.9646
Digit 7,30.077852,-8.937633,-,Digit 7,-12.2036,13.5106,-11.6668,-1.7783
Digit 1,28.958319,15.335098,-,Digit 1,-11.0273,-10.6301,15.1457,-11.1779
Digit 6,-27.277605,-26.295034,-,Digit 6,-7.4509,8.9206,-9.5274,-6.7688
Digit 4,16.746288,-6.09183,-,Digit 4,-8.0138,-4.6227,14.3746,1.9669
Digit 8,4.6032,8.709088,-,Digit 8,10.8407,10.0537,-11.5629,6.265
Digit 3,-9.83408,19.358831,-,Digit 3,17.8774,20.1916,6.4449,20.6203
Digit 2,-30.673546,18.193317,-,Digit 2,19.0792,16.0416,12.8228,19.5805
Digit 4,12.477186,-9.692465,-,Digit 4,-1.6522,10.6347,4.0327,4.8268
Digit 3,-8.774952,20.560303,-,Digit 3,16.869,2.0661,-5.1624,17.6134
Digit 5,-1.4100089,-13.525481,-,Digit 5,3.1477,-7.9254,-11.0365,9.5122
Digit 1,25.493118,13.570987,-,Digit 1,-7.3941,5.1857,-6.4351,19.3454
Digit 2,0.15266247,23.557467,-,Digit 2,-10.5915,4.4699,9.6928,12.4685
Digit 8,10.38172,13.473044,-,Digit 8,7.9734,6.1625,-2.94,-10.4768
Digit 6,-19.128641,-14.140566,-,Digit 6,-0.9833,15.1605,20.6297,-13.2491
Digit 7,24.934822,-31.464674,-,Digit 7,-6.8183,5.0661,-3.7407,9.2898
Digit 7,26.098082,-31.068485,-,Digit 7,2.6618,15.7418,-10.78,-5.5042
Digit 2,4.463934,-7.931109,-,Digit 2,3.4049,-7.288,-11.609,-11.4947
Digit 9,5.962003,-14.463537,-,Digit 9,4.3463,0.1715,3.6845,4.3597
Digit 1,6.805888,30.222952,-,Digit 1,2.7766,4.0686,-1.3678,16.9849
Digit 8,-15.082529,-14.50638,-,Digit 8,-13.7358,-2.274,-12.5254,-11.1844
Digit 3,-7.551426,10.660396,-,Digit 3,-10.1793,-12.1487,19.4453,-17.0992
Digit 1,31.399399,7.314168,-,Digit 1,-19.1901,-19.1543,9.2007,-15.3638
Digit 7,24.076506,-27.708626,-,Digit 7,-4.7518,-18.1903,2.2906,-4.5009
Digit 6,13.433852,7.8246865,-,Digit 6,9.2351,-2.9969,-19.4364,13.5019
Digit 4,17.595074,-2.213595,-,Digit 4,8.914,-16.7939,-8.9719,-0.387
Digit 0,-36.64561,5.413814,-,Digit 0,-5.5085,-14.0641,-4.0812,-6.2473
Digit 3,-14.469883,7.097804,-,Digit 3,-17.483,-6.3022,-3.1452,1.1349
Digit 8,-17.357721,3.332493,-,Digit 8,-13.851,18.8574,11.2272,-4.4161
Digit 3,-11.842468,7.325411,-,Digit 3,-7.5098,8.434,-6.26,-3.1083
Digit 7,21.063265,-21.10314,-,Digit 7,10.167,-3.0603,14.6498,-3.8232
Digit 4,4.2343264,-18.185633,-,Digit 4,9.0748,12.1332,-18.8412,9.8713
Digit 4,-3.8670206,-33.267574,-,Digit 4,11.5111,16.309,1.6291,6.0485
Digit 3,-12.426876,12.360643,-,Digit 3,20.3548,2.8432,6.1557,-19.4155
Digit 0,-30.793407,5.0787673,-,Digit 0,5.4907,1.1664,-13.5836,9.7035
Digit 5,-19.110495,5.176379,-,Digit 5,-3.6569,-5.7488,-14.6899,-6.4394
Digit 9,1.686,-22.04636,-,Digit 9,-16.6829,8.2158,-4.0114,13.8416
Digit 4,-1.9924191,-32.19998,-,Digit 4,5.0984,3.4077,-3.6956,-10.6426
Digit 8,-0.66529787,11.439796,-,Digit 8,13.1801,3.3453,-8.6614,11.8351
Digit 1,26.410158,21.36014,-,Digit 1,20.9416,10.6727,4.0484,3.3823
Digit 2,-9.276213,34.474285,-,Digit 2,4.8446,-1.9975,11.495,3.7721
Digit 1,16.482002,30.318836,-,Digit 1,19.3906,-10.2006,2.6605,-3.1934
Digit 2,-10.541838,34.654808,-,Digit 2,-5.3377,9.8889,2.3921,-1.3148
Digit 8,7.5664916,5.6466246,-,Digit 8,18.7068,8.4279,-10.0868,-18.4638
Digit 4,11.499854,-10.640544,-,Digit 4,-7.2363,-7.3704,-1.4233,-8.3205
Digit 8,15.551685,12.6871,-,Digit 8,-0.073,-9.0642,-5.1509,20.1091
Digit 8,4.95492,13.669429,-,Digit 8,-19.9176,1.8264,2.1682,16.7737
Digit 4,12.41214,-13.890144,-,Digit 4,9.7148,-2.7819,5.6928,0.7765
Digit 1,34.11675,9.404345,-,Digit 1,3.0832,-11.5512,-9.3718,-15.8487
Digit 8,8.506895,7.302661,-,Digit 8,-16.66,6.8587,9.513,20.6978
Digit 8,28.95701,-5.5477104,-,Digit 8,18.3494,15.773,6.2676,-4.7388
Digit 4,0.079606295,-19.022417,-,Digit 4,3.4597,8.2424,-2.8822,6.6511
Digit 3,-16.83162,22.477041,-,Digit 3,-6.636,4.0223,18.2995,-18.8407
Digit 7,18.46909,-30.797754,-,Digit 7,11.6097,7.915,-3.1095,14.5881
Digit 6,25.052128,21.490118,-,Digit 6,7.9404,0.6975,8.8568,19.3779
Digit 3,-16.001911,19.408783,-,Digit 3,16.8134,-13.2391,17.9385,18.3994
Digit 7,21.928617,-27.350445,-,Digit 7,-4.1466,9.6068,18.1227,-3.4929
Digit 3,-9.17518,8.697358,-,Digit 3,0.5395,13.7868,-9.7833,-0.9726
Digit 8,14.1888075,14.348689,-,Digit 8,-19.4736,2.9779,-3.997,16.7743
Digit 8,-1.1802994,11.683482,-,Digit 8,-11.9619,5.9824,0.0421,15.7143
Digit 4,0.006114258,-16.069569,-,Digit 4,-11.0864,-17.8661,-14.1058,-6.1305
Digit 1,29.586521,17.154015,-,Digit 1,18.7599,-8.3896,-2.8091,14.7397
Digit 6,-23.991549,-25.1631,-,Digit 6,-15.5501,-17.7816,1.8717,-5.9353
Digit 8,9.074564,15.442608,-,Digit 8,3.4992,-6.3895,6.1881,12.2705
Digit 6,-18.0786,-11.857824,-,Digit 6,7.2055,2.4733,2.4524,12.2815
Digit 9,7.262332,-21.317944,-,Digit 9,-16.5803,8.6349,5.3828,13.331
Digit 1,34.359856,9.24441,-,Digit 1,16.8546,-8.672,-17.0838,-8.4899
Digit 3,-14.981345,24.49059,-,Digit 3,17.8183,-12.7199,-11.3532,15.698
Digit 1,23.17274,20.275476,-,Digit 1,-0.0248,6.0398,18.5902,20.2967
Digit 3,-8.098009,9.679512,-,Digit 3,-14.1196,2.8672,10.9737,16.6348
Digit 4,21.405796,-3.9611282,-,Digit 4,15.971,-7.9048,16.8692,-7.4369
Digit 7,19.27246,-27.09652,-,Digit 7,-8.6501,-0.2565,-17.4054,-12.8297
Digit 7,25.66794,-22.240509,-,Digit 7,15.6847,6.1742,-6.1423,12.0126
Digit 3,6.411446,17.617716,-,Digit 3,7.2413,0.5646,13.7853,-7.5404
Digit 2,-10.538246,33.365097,-,Digit 2,9.762,-12.0196,-17.7033,-2.5241
Digit 3,-19.908005,11.533906,-,Digit 3,12.2908,-12.0903,16.9524,8.6625
Digit 1,26.678463,20.716562,-,Digit 1,14.4283,12.5713,-8.4354,11.5499
Digit 4,3.095808,-14.525586,-,Digit 4,7.3255,-10.4194,15.3594,5.7656
Digit 9,-4.277318,-26.095802,-,Digit 9,11.079,5.7281,19.3828,-17.1612
Digit 0,-40.002457,4.417724,-,Digit 0,-2.6697,17.665,13.5622,1.5534
Digit 8,13.888569,14.822263,-,Digit 8,14.6703,-2.7891,2.927,0.6706
Digit 1,18.322697,25.620441,-,Digit 1,5.1471,16.2759,13.2557,4.2018
Digit 2,-5.299989,40.78411,-,Digit 2,-6.8532,19.9622,15.5554,3.5554
Digit 8,10.838229,11.651549,-,Digit 8,-1.1933,-4.8876,16.1517,2.9166
Digit 4,8.989598,-29.886719,-,Digit 4,8.4148,0.0966,12.9439,4.3915
Digit 6,-22.422455,-25.904793,-,Digit 6,3.9874,7.9732,-18.4739,15.8045
Digit 0,-31.056334,5.823427,-,Digit 0,-19.8656,19.4652,-0.8982,1.9607
Digit 0,-38.655403,2.5419428,-,Digit 0,-4.0444,-10.9553,16.5414,-5.7096
Digit 3,-12.594565,23.944292,-,Digit 3,-2.2163,-3.435,5.8047,-0.6811
Digit 9,23.659185,-17.91015,-,Digit 9,12.4285,-15.7559,17.2102,-10.9834
Digit 8,1.252108,8.623806,-,Digit 8,6.2449,-16.6207,16.5807,16.9771
Digit 8,11.069315,16.772493,-,Digit 8,-10.0287,16.6833,-17.0955,14.5425
Digit 8,-8.998038,3.5527878,-,Digit 8,4.5185,-5.0803,17.1657,-6.5014
Digit 1,21.065224,24.473845,-,Digit 1,-19.2648,-17.202,-18.7105,0.8338
Digit 0,-13.190047,-28.576586,-,Digit 0,3.073,-0.6708,3.423,-0.217
Digit 7,17.400297,-28.425974,-,Digit 7,-9.9383,13.8758,19.3643,17.2396
Digit 4,14.75281,-1.0487334,-,Digit 4,-19.507,19.1113,-10.6414,20.3367
Digit 9,2.257299,-23.935778,-,Digit 9,-10.2611,-2.4723,-17.1256,-2.5834
Digit 9,19.9489,-25.177319,-,Digit 9,2.1367,4.0897,7.126,-9.7711
Digit 9,23.211481,-16.206558,-,Digit 9,-3.2207,15.9266,-11.4189,-12.3718
Digit 3,-14.830251,8.104251,-,Digit 3,16.8171,-1.6177,11.0209,6.4149
Digit 9,14.321591,-20.202873,-,Digit 9,-14.5608,6.7604,-13.7316,2.3711
Digit 1,25.708302,13.857934,-,Digit 1,-0.0073,5.9181,7.0753,-14.3079
Digit 7,29.533735,-15.212906,-,Digit 7,-16.968,6.9643,17.5687,-8.7178
Digit 0,-38.025185,-4.284801,-,Digit 0,9.2087,9.4412,-18.7109,-4.2671
Digit 3,17.774721,7.6414385,-,Digit 3,-11.4603,-10.8225,-4.2268,-0.8428
Digit 2,-33.18871,5.689882,-,Digit 2,2.0701,-9.9036,14.6045,-5.6732
Digit 2,-7.097368,37.725136,-,Digit 2,12.5988,-14.1247,-9.3746,13.6363
Digit 7,29.562569,-20.11289,-,Digit 7,13.1464,-17.2489,-8.0971,-17.3916
Digit 7,29.424566,-25.043047,-,Digit 7,-7.8066,6.0296,3.4669,12.4497
Digit 0,-34.088566,-1.2782108,-,Digit 0,-2.4521,-17.0018,20.9965,-2.7982
Digit 3,-15.664137,17.136814,-,Digit 3,-16.2613,12.705,-6.9565,8.5857
Digit 2,1.194338,23.075739,-,Digit 2,12.6195,-1.4825,0.3369,-15.4931
Digit 4,15.488089,-2.386186,-,Digit 4,-16.1712,2.1085,19.6288,-0.7445
Digit 4,13.95013,-0.121021084,-,Digit 4,-5.291,-7.9068,-15.234,-4.9936
Digit 6,-21.30792,-10.552997,-,Digit 6,9.4521,13.1267,-4.2726,16.2007
Digit 1,21.77143,29.559673,-,Digit 1,-1.9605,5.8557,10.0741,6.2816
Digit 7,21.565454,-20.46415,-,Digit 7,18.3082,16.8305,8.7329,-9.5912
Digit 9,-6.0843573,-29.013924,-,Digit 9,-0.0104,-14.1759,-0.8451,-16.2678
Digit 9,24.4054,-9.992015,-,Digit 9,19.0235,-17.4619,1.7373,-17.4221
Digit 7,27.192465,-15.7424755,-,Digit 7,-11.728,13.9662,-13.3927,-9.5792
Digit 2,1.2927516,37.99256,-,Digit 2,14.1016,-4.7721,-9.0873,-6.7269
Digit 3,-12.98408,21.998062,-,Digit 3,-1.4169,-14.4266,7.1725,14.524
Digit 6,-27.473803,-27.720968,-,Digit 6,-11.7635,7.9573,-9.7347,12.4026
Digit 4,-1.2215543,-31.351398,-,Digit 4,-10.8102,3.6197,-9.4757,-4.8602
Digit 4,17.834862,-1.0141966,-,Digit 4,17.8367,17.9967,5.989,2.5245
Digit 1,18.560097,29.66808,-,Digit 1,5.1741,3.7107,11.715,-8.7123
Digit 5,2.1404676,-9.426567,-,Digit 5,15.5545,-8.7812,-11.9226,5.6738
Digit 6,-24.321981,-15.768309,-,Digit 6,8.1067,-9.6572,-12.2801,-14.0833
Digit 6,-23.963062,-25.142553,-,Digit 6,-3.7895,10.6682,18.4086,-19.1852
Digit 0,-34.134884,-0.2911978,-,Digit 0,-5.2763,-7.1708,4.9604,-4.8089
Digit 7,27.55478,-20.15076,-,Digit 7,-17.3324,-18.4244,14.2778,-6.8976
Digit 2,1.353968,34.918613,-,Digit 2,-10.8779,-0.5624,-3.5571,15.3567
Digit 7,27.157616,-15.45237,-,Digit 7,-1.515,3.0565,18.33,5.77
Digit 9,18.314714,-15.529538,-,Digit 9,7.4008,-10.2787,8.7436,13.5766
Digit 5,-17.652048,-8.481563,-,Digit 5,16.5122,1.6242,-14.4363,6.0109
Digit 0,-43.80525,-4.3409333,-,Digit 0,-13.4854,1.8936,3.4155,-7.8851
Digit 6,-22.328651,-20.454596,-,Digit 6,-16.852,-1.5283,3.7399,-18.6763
Digit 9,-3.4680772,-28.28079,-,Digit 9,-1.6414,-5.0009,-10.358,-6.9508
Digit 5,-12.056056,-5.6686206,-,Digit 5,-19.7342,11.2953,6.968,-18.8075
Digit 7,26.842117,-24.236517,-,Digit 7,19.8004,6.8012,-6.9594,10.0277
Digit 7,9.195874,-26.867496,-,Digit 7,-1.1356,0.5656,-0.63,-4.2972
Digit 2,3.6618478,26.382336,-,Digit 2,12.8853,-11.4913,17.4464,-1.2921
Digit 7,19.787088,-28.366371,-,Digit 7,6.3946,-0.2195,11.3236,-2.7531
Digit 2,0.78123194,28.454077,-,Digit 2,-0.8217,5.0998,-5.0937,18.2692
Digit 0,-30.989143,5.167023,-,Digit 0,-6.8811,-11.5924,-6.0101,5.8299
Digit 0,-31.423058,7.0497246,-,Digit 0,5.7344,-2.0146,-19.5153,12.6402
Digit 4,2.1305933,-20.12562,-,Digit 4,-5.1622,-9.714,19.8283,3.498
Digit 7,25.28243,-17.383549,-,Digit 7,7.004,-8.8604,-5.674,-3.898
Digit 1,22.049534,21.574045,-,Digit 1,18.3979,4.7388,7.3061,-14.7977
Digit 2,0.008927137,31.305729,-,Digit 2,16.6755,12.626,-10.7935,5.7529
Digit 2,-9.242831,34.556538,-,Digit 2,-18.9888,-17.4001,1.1787,2.4499
Digit 3,5.4843535,1.4392854,-,Digit 3,9.4307,14.8839,16.7862,1.6509
Digit 5,-33.43849,0.32484114,-,Digit 5,4.2355,-8.8323,18.9372,17.8306
Digit 3,-7.43487,16.271921,-,Digit 3,-4.7861,-8.3466,8.1352,-1.2472
Digit 4,10.624656,-10.304331,-,Digit 4,3.8611,-4.1833,-7.0573,-14.1626
Digit 3,-14.011263,27.792156,-,Digit 3,15.7447,9.5449,5.9443,-8.9382
Digit 8,7.21253,11.1718,-,Digit 8,6.0251,-5.7189,-19.8648,-13.777
Digit 4,-3.8609812,-33.365242,-,Digit 4,-12.9973,0.5322,-11.3799,8.3852
Digit 6,-28.29402,-20.190866,-,Digit 6,17.0043,5.3987,-1.468,13.2584
Digit 6,-22.571236,-16.659943,-,Digit 6,9.051,-0.1726,20.3793,-14.7674
Digit 8,-12.174939,5.404738,-,Digit 8,18.2496,7.5598,7.372,-14.0067
Digit 2,-29.590683,15.467998,-,Digit 2,-1.0504,16.2699,5.1576,-17.7499
Digit 3,-11.846329,22.626213,-,Digit 3,-9.0793,3.8,-1.0405,-18.7037
Digit 5,0.102012545,-4.1076694,-,Digit 5,-16.286,14.5632,-8.2275,1.168
Digit 9,7.0501146,-16.216099,-,Digit 9,-11.5385,14.8605,0.3204,5.5605
Digit 7,33.852295,-15.851236,-,Digit 7,4.6828,-7.8184,-8.1027,15.353
Digit 4,-1.2425343,-20.519384,-,Digit 4,14.6929,6.0189,-12.6903,-17.5785
Digit 1,18.107307,29.797024,-,Digit 1,1.6585,-7.9731,-1.6094,6.9492
Digit 3,-13.310542,10.848548,-,Digit 3,0.14,-4.5775,10.6855,7.7557
Digit 2,2.8648756,35.769913,-,Digit 2,-13.5231,-16.2218,20.1486,-5.0591
Digit 1,28.95131,16.904236,-,Digit 1,-19.6369,0.1175,12.1364,-13.4784
Digit 8,-2.0653563,7.1126523,-,Digit 8,20.4146,-8.9833,-18.3932,-2.9844
Digit 1,22.831684,25.021547,-,Digit 1,-7.501,16.9052,-3.5996,14.6864
Digit 1,20.56265,24.621767,-,Digit 1,-10.6513,-18.3653,-19.9011,13.2106
Digit 5,-16.553629,-3.9642286,-,Digit 5,-11.1453,-8.8309,-1.9203,2.1977
Digit 8,12.405421,15.282114,-,Digit 8,0.7827,-10.3517,-5.4202,0.5562
Digit 4,13.820703,-7.904914,-,Digit 4,6.0993,18.9353,15.8636,-12.2881
Digit 6,-21.643011,-27.394749,-,Digit 6,-12.6465,-9.1948,-6.5872,-17.1408
Digit 3,-6.185367,12.76494,-,Digit 3,11.3898,17.2701,19.2756,1.2467
Digit 6,-14.149693,1.2689894,-,Digit 6,11.2325,-15.8282,10.5801,6.4327
Digit 9,-5.7493067,-29.150324,-,Digit 9,17.9537,16.8352,-7.7085,-5.095
Digit 9,0.9794628,-22.494242,-,Digit 9,-6.1131,-7.3836,16.8232,-12.558
Digit 9,8.406032,-13.604926,-,Digit 9,-12.5718,-15.8994,20.9324,-11.8284
Digit 1,23.92707,26.35179,-,Digit 1,13.0167,-3.2286,13.7544,-2.9006
Digit 0,-32.07328,-0.6457406,-,Digit 0,-9.6071,18.3457,16.6325,-4.2443
Digit 8,11.247192,17.182674,-,Digit 8,-12.1637,-7.2447,0.8146,7.9918
Digit 0,-30.712072,-2.810733,-,Digit 0,20.5799,18.1462,3.5411,-7.2121
Digit 4,11.694827,-3.9766831,-,Digit 4,-18.5423,5.6539,6.2151,-15.6278
Digit 0,-36.217293,1.7115619,-,Digit 0,18.2913,9.0001,6.3761,1.0614
Digit 1,27.431759,11.148254,-,Digit 1,-14.5378,-4.4071,14.5826,8.0106
Digit 7,32.49671,-15.378103,-,Digit 7,6.0428,-10.6079,-5.6882,-0.0278
