,Unnamed: 0,x,y,mannual_label,correct_label
53,Digit 5,-13.184796,-2.4173985,-,Digit 5
530,Digit 7,28.068079,-27.342728,-,Digit 7
531,Digit 8,-0.7369863,11.963681,-,Digit 8
532,Digit 5,-3.879339,-6.779,-,Digit 5
533,Digit 5,-12.772092,3.6342614,-,Digit 5
534,Digit 7,27.449411,-13.548231,-,Digit 7
535,Digit 6,-22.615921,-29.796259,-,Digit 6
536,Digit 4,-0.7393489,-30.78449,-,Digit 4
537,Digit 7,18.316698,-26.35309,-,Digit 7
538,Digit 7,30.08616,-22.308325,-,Digit 7
539,Digit 3,-15.824684,24.717903,-,Digit 3
54,Digit 7,28.176737,-22.023838,-,Digit 7
540,Digit 1,22.616667,21.601614,-,Digit 1
541,Digit 7,28.789314,-26.17923,-,Digit 7
542,Digit 1,24.61736,14.954743,-,Digit 1
543,Digit 9,26.176485,-1.766351,-,Digit 9
544,Digit 4,3.3268209,-12.364142,-,Digit 4
545,Digit 3,-13.083577,7.5573545,-,Digit 3
546,Digit 6,-24.066511,-22.302658,-,Digit 6
547,Digit 2,7.8665032,28.794817,-,Digit 2
548,Digit 1,30.46321,16.602417,-,Digit 1
549,Digit 0,-30.91632,-0.2165153,0,Digit 0
55,Digit 8,-1.4582574,9.204111,-,Digit 8
550,Digit 8,8.5393305,14.324496,-,Digit 8
551,Digit 2,5.825752,-4.003354,-,Digit 2
552,Digit 5,3.21482,-4.5992384,-,Digit 5
553,Digit 9,22.588676,-11.389565,-,Digit 9
554,Digit 2,5.3089647,26.81123,-,Digit 2
555,Digit 3,-11.8021965,8.173764,-,Digit 3
556,Digit 4,-0.9868849,-31.29442,-,Digit 4
557,Digit 1,30.362436,16.61119,-,Digit 1
558,Digit 3,-16.466871,16.070301,-,Digit 3
559,Digit 6,-26.966192,-16.079182,-,Digit 6
56,Digit 4,17.268091,-6.552551,-,Digit 4
560,Digit 9,2.1901531,-24.020481,-,Digit 9
561,Digit 1,24.314615,12.1258745,-,Digit 1
562,Digit 9,20.61528,-12.743398,-,Digit 9
563,Digit 9,8.107192,-20.037708,-,Digit 9
564,Digit 7,25.74354,-29.759995,-,Digit 7
565,Digit 0,-38.900223,-2.9879956,0,Digit 0
566,Digit 9,11.79179,-20.50582,-,Digit 9
567,Digit 9,2.3351943,-18.717701,-,Digit 9
568,Digit 8,10.611989,8.57621,-,Digit 8
569,Digit 9,18.131918,-14.903579,-,Digit 9
57,Digit 9,3.7495644,-23.069515,-,Digit 9
570,Digit 7,20.870556,-26.56387,-,Digit 7
571,Digit 4,12.15116,-5.677586,-,Digit 4
572,Digit 2,-8.175757,36.969547,-,Digit 2
573,Digit 7,30.396502,-8.123005,-,Digit 7
574,Digit 5,-3.0419095,-5.3455467,-,Digit 5
575,Digit 6,-18.298609,-13.842966,-,Digit 6
576,Digit 5,-18.25388,1.0877496,-,Digit 5
577,Digit 7,31.149042,16.617886,-,Digit 7
578,Digit 7,25.541935,-13.696415,-,Digit 7
579,Digit 0,-31.471315,-5.279535,-,Digit 0
58,Digit 7,29.085339,-5.5577345,-,Digit 7
580,Digit 5,-12.922601,-5.3513403,-,Digit 5
581,Digit 3,-17.50133,11.320481,-,Digit 3
582,Digit 9,21.424753,-12.999168,-,Digit 9
583,Digit 6,-28.548325,-17.123987,-,Digit 6
584,Digit 4,-6.5585017,-34.64614,-,Digit 4
585,Digit 7,-7.134612,-34.795116,-,Digit 7
586,Digit 1,17.42895,30.497705,-,Digit 1
587,Digit 4,-26.67308,-13.353183,-,Digit 4
588,Digit 1,16.98428,30.064707,-,Digit 1
589,Digit 0,-30.51637,-5.093847,-,Digit 0
59,Digit 9,14.588555,-17.67934,-,Digit 9
590,Digit 4,9.475773,-5.236747,-,Digit 4
591,Digit 8,6.0835223,14.053727,-,Digit 8
592,Digit 7,25.737207,-29.59205,-,Digit 7
593,Digit 0,-32.026474,5.552254,0,Digit 0
594,Digit 6,-22.869192,-17.347267,-,Digit 6
595,Digit 6,-26.949945,-17.462538,-,Digit 6
596,Digit 2,4.431802,26.107279,-,Digit 2
597,Digit 2,-2.6717074,37.956448,-,Digit 2
598,Digit 9,16.507275,-16.011723,-,Digit 9
599,Digit 4,12.549962,-13.517535,-,Digit 4
6,Digit 8,-1.1357753,8.993697,-,Digit 8
60,Digit 8,15.491094,10.981453,-,Digit 8
600,Digit 8,-0.3015228,4.4278755,-,Digit 8
601,Digit 1,33.987457,6.8909516,-,Digit 1
602,Digit 6,-18.879622,-14.92329,-,Digit 6
603,Digit 4,15.218475,-9.446385,-,Digit 4
604,Digit 0,-40.62018,-0.9395217,0,Digit 0
605,Digit 4,9.156382,-9.183749,-,Digit 4
606,Digit 4,-9.002265,-31.43966,-,Digit 4
607,Digit 1,23.001444,22.93212,-,Digit 1
608,Digit 4,21.959238,-13.942053,-,Digit 4
609,Digit 2,2.99045,22.17085,-,Digit 2
61,Digit 0,-31.304108,0.1776904,0,Digit 0
610,Digit 5,1.4734203,-4.087154,-,Digit 5
611,Digit 4,13.311395,-10.041408,-,Digit 4
612,Digit 4,5.850705,-30.367296,-,Digit 4
613,Digit 9,6.758329,-13.745161,-,Digit 9
614,Digit 6,-26.047735,-14.931121,-,Digit 6
615,Digit 2,-6.3589387,36.63327,-,Digit 2
616,Digit 3,-17.093277,11.696972,-,Digit 3
617,Digit 7,21.08437,-30.788994,-,Digit 7
618,Digit 5,-1.89471,-10.958372,-,Digit 5
619,Digit 6,-24.259459,-14.901418,-,Digit 6
62,Digit 2,-0.2398712,29.534695,-,Digit 2
620,Digit 9,22.58086,-12.334391,-,Digit 9
621,Digit 6,-26.034857,-11.631533,-,Digit 6
622,Digit 2,0.9477032,34.3968,-,Digit 2
623,Digit 9,12.507104,-17.538748,-,Digit 9
624,Digit 6,-25.35487,-19.592718,-,Digit 6
625,Digit 0,-26.618704,1.2533978,0,Digit 0
626,Digit 6,-22.337557,-27.876175,-,Digit 6
627,Digit 3,-7.990761,18.175741,-,Digit 3
628,Digit 9,16.548244,-4.563641,-,Digit 9
629,Digit 4,3.0819316,-31.843716,-,Digit 4
63,Digit 9,24.527275,18.020262,-,Digit 9
630,Digit 3,-18.552206,17.992922,-,Digit 3
631,Digit 0,-32.997726,13.595943,0,Digit 0
632,Digit 4,10.085185,-10.61188,-,Digit 4
633,Digit 3,-11.968883,27.142273,-,Digit 3
634,Digit 7,24.363314,-25.690401,-,Digit 7
635,Digit 2,1.5691667,26.58301,-,Digit 2
636,Digit 1,21.646358,31.034708,-,Digit 1
637,Digit 9,18.106802,-15.143297,-,Digit 9
638,Digit 5,-6.7681136,-7.590686,-,Digit 5
639,Digit 8,11.112966,13.107425,-,Digit 8
64,Digit 5,-14.115619,0.8790087,-,Digit 5
640,Digit 5,-6.987003,-4.046971,-,Digit 5
641,Digit 0,-30.007675,7.9023705,0,Digit 0
642,Digit 3,-5.4919195,17.819149,-,Digit 3
643,Digit 0,-27.247684,0.5510322,0,Digit 0
644,Digit 1,31.767134,9.574733,-,Digit 1
645,Digit 8,5.1415515,13.050337,-,Digit 8
646,Digit 0,-33.360493,-2.9812694,0,Digit 0
647,Digit 0,-38.72843,9.401223,0,Digit 0
648,Digit 7,25.550152,-20.902483,-,Digit 7
649,Digit 7,29.059982,-15.280013,-,Digit 7
65,Digit 6,-25.124306,-9.577791,-,Digit 6
650,Digit 2,-0.5338411,29.426655,-,Digit 2
651,Digit 5,-5.746103,4.928955,-,Digit 5
652,Digit 8,4.1906323,13.01406,-,Digit 8
653,Digit 4,0.0278937,-23.557415,-,Digit 4
654,Digit 6,-23.642822,-27.455793,-,Digit 6
655,Digit 3,5.502938,1.3908664,-,Digit 3
656,Digit 4,6.036627,-18.29433,-,Digit 4
657,Digit 3,-12.945837,17.728344,-,Digit 3
658,Digit 2,-7.540064,38.20588,-,Digit 2
659,Digit 2,4.2386813,27.709902,-,Digit 2
66,Digit 7,32.78799,-17.249962,-,Digit 7
660,Digit 9,22.816456,-7.497325,-,Digit 9
661,Digit 0,-39.96712,1.2779934,0,Digit 0
662,Digit 8,2.594316,-0.2750699,-,Digit 8
663,Digit 7,26.407835,-30.08099,-,Digit 7
664,Digit 1,20.224064,24.687708,-,Digit 1
665,Digit 5,-18.38953,2.0076766,-,Digit 5
666,Digit 5,-4.0934896,-2.6311247,-,Digit 5
667,Digit 1,27.680475,16.520805,-,Digit 1
668,Digit 6,-21.990372,-11.559467,-,Digit 6
669,Digit 0,-28.677326,0.3367258,0,Digit 0
67,Digit 4,19.409138,-5.4126897,-,Digit 4
670,Digit 2,9.3628435,27.892162,-,Digit 2
671,Digit 9,3.807833,-26.857203,-,Digit 9
672,Digit 8,8.878956,12.796863,-,Digit 8
673,Digit 5,2.110952,-9.394954,-,Digit 5
674,Digit 3,-8.268618,13.713519,-,Digit 3
675,Digit 5,-11.174027,-7.1527023,-,Digit 5
676,Digit 7,30.87522,-9.976331,-,Digit 7
677,Digit 1,32.042606,19.473066,-,Digit 1
678,Digit 2,-8.51083,36.997322,-,Digit 2
679,Digit 3,-10.343324,10.193529,-,Digit 3
68,Digit 2,-1.1173347,33.814762,-,Digit 2
680,Digit 3,-9.660253,13.571223,-,Digit 3
681,Digit 4,4.5620465,-32.854603,-,Digit 4
682,Digit 6,-23.703531,-13.942916,-,Digit 6
683,Digit 6,-26.037914,-11.609504,-,Digit 6
684,Digit 7,33.179554,-16.495129,-,Digit 7
685,Digit 5,-16.354946,-6.0622334,-,Digit 5
686,Digit 3,-14.578025,24.385569,-,Digit 3
687,Digit 8,8.145498,0.0391377,-,Digit 8
688,Digit 6,-23.335337,-28.63582,-,Digit 6
689,Digit 8,-22.161077,22.298388,-,Digit 8
69,Digit 9,-10.590007,-29.80766,-,Digit 9
690,Digit 0,-36.42216,-4.016288,0,Digit 0
691,Digit 1,32.02495,3.5116038,-,Digit 1
692,Digit 6,-18.592262,-14.170487,-,Digit 6
693,Digit 0,-30.036137,7.1510477,0,Digit 0
694,Digit 1,23.722736,14.771641,-,Digit 1
695,Digit 4,5.1144433,-20.87002,-,Digit 4
696,Digit 4,-0.1530208,-19.367767,-,Digit 4
697,Digit 4,4.901182,-21.00301,-,Digit 4
698,Digit 2,7.136009,27.184315,-,Digit 2
699,Digit 6,-16.14559,-12.222875,-,Digit 6
7,Digit 6,-21.810059,-12.258289,-,Digit 6
70,Digit 7,22.91769,-26.590984,-,Digit 7
700,Digit 1,26.715864,4.3352222,-,Digit 1
701,Digit 2,-38.435734,8.7713585,0,Digit 2
702,Digit 1,25.310137,13.621171,-,Digit 1
703,Digit 9,4.186298,-24.282913,-,Digit 9
704,Digit 1,26.116135,21.424816,-,Digit 1
705,Digit 2,-9.225117,35.338966,-,Digit 2
706,Digit 3,-5.7533736,-13.826035,-,Digit 3
707,Digit 1,18.986198,26.16427,-,Digit 1
708,Digit 9,13.810388,-15.013478,-,Digit 9
709,Digit 4,-1.1917511,-31.209536,-,Digit 4
71,Digit 9,19.101952,-11.09323,-,Digit 9
710,Digit 6,-22.65736,-20.10107,-,Digit 6
711,Digit 7,33.751408,-15.848005,-,Digit 7
712,Digit 8,8.8662195,12.825817,-,Digit 8
713,Digit 0,-30.627327,10.977484,0,Digit 0
714,Digit 3,-15.331802,13.457854,-,Digit 3
715,Digit 7,6.4739738,-15.306906,-,Digit 7
716,Digit 8,17.017614,-17.711073,-,Digit 8
717,Digit 5,-4.501224,-2.9436986,-,Digit 5
718,Digit 8,2.486007,7.107847,-,Digit 8
719,Digit 4,11.397806,-9.851095,-,Digit 4
72,Digit 6,-22.907495,-28.04681,-,Digit 6
720,Digit 1,19.748274,27.86398,-,Digit 1
721,Digit 6,-19.325598,-15.660707,-,Digit 6
722,Digit 8,-4.501616,6.402262,-,Digit 8
723,Digit 3,-15.068353,18.16746,-,Digit 3
724,Digit 3,-17.130306,13.376321,-,Digit 3
725,Digit 9,1.6892561,-25.655787,-,Digit 9
726,Digit 1,33.259193,4.111455,-,Digit 1
727,Digit 5,0.4831297,-8.849493,-,Digit 5
728,Digit 9,2.8629558,-18.934341,-,Digit 9
729,Digit 3,-7.5207553,7.066353,-,Digit 3
73,Digit 3,-15.483993,17.402517,-,Digit 3
730,Digit 8,14.098037,8.5783205,-,Digit 8
731,Digit 4,7.759529,-29.434027,-,Digit 4
732,Digit 9,8.110304,-14.622294,-,Digit 9
733,Digit 2,-8.302039,37.27526,-,Digit 2
734,Digit 5,-15.459458,-2.1685612,-,Digit 5
735,Digit 5,0.2163144,-9.817408,-,Digit 5
736,Digit 9,-4.343672,-29.759644,-,Digit 9
737,Digit 4,-5.222316,-34.030945,-,Digit 4
738,Digit 9,-0.4897452,-27.242996,-,Digit 9
739,Digit 6,-27.410107,-16.462606,-,Digit 6
74,Digit 9,17.91602,8.618283,-,Digit 9
740,Digit 1,20.412865,24.775892,-,Digit 1
741,Digit 2,7.5240755,26.905552,-,Digit 2
742,Digit 6,-20.811834,-25.362446,-,Digit 6
743,Digit 7,24.345795,-32.63578,-,Digit 7
744,Digit 3,-9.1874485,13.205549,-,Digit 3
745,Digit 8,-24.160038,15.192968,-,Digit 8
746,Digit 6,-28.190342,-17.09976,-,Digit 6
747,Digit 7,23.762497,-18.87176,-,Digit 7
748,Digit 3,-6.9440823,29.59807,-,Digit 3
749,Digit 4,12.712964,-13.477696,-,Digit 4
75,Digit 3,-18.120766,17.943316,-,Digit 3
750,Digit 5,-7.623911,-6.8283906,-,Digit 5
751,Digit 7,18.241568,-28.386858,-,Digit 7
752,Digit 8,-2.6077487,9.011744,-,Digit 8
753,Digit 5,-6.336283,-6.315347,-,Digit 5
754,Digit 8,0.9675205,14.038843,-,Digit 8
755,Digit 2,5.408827,26.825634,-,Digit 2
756,Digit 8,-10.637737,4.1771774,-,Digit 8
757,Digit 1,26.557802,14.552451,-,Digit 1
758,Digit 0,-32.419212,-0.641243,0,Digit 0
759,Digit 0,-36.79678,5.387779,0,Digit 0
76,Digit 5,0.1681657,-11.2455,-,Digit 5
760,Digit 4,12.592636,-1.814658,-,Digit 4
761,Digit 6,-26.176622,-16.123163,-,Digit 6
762,Digit 6,-24.482948,-12.657542,-,Digit 6
763,Digit 3,-19.614655,16.171799,-,Digit 3
764,Digit 9,10.080165,-24.535372,-,Digit 9
765,Digit 0,-37.761677,7.7768984,0,Digit 0
766,Digit 2,1.9059325,24.289507,-,Digit 2
767,Digit 8,-2.6634889,7.334749,-,Digit 8
768,Digit 9,9.565115,-24.769205,-,Digit 9
769,Digit 3,0.670558,-13.612749,-,Digit 3
77,Digit 9,10.723086,-23.108826,-,Digit 9
770,Digit 7,33.824894,-18.499754,-,Digit 7
771,Digit 4,-0.5563079,-32.60405,-,Digit 4
772,Digit 2,-0.7164121,24.489025,-,Digit 2
773,Digit 7,19.808191,-31.372797,-,Digit 7
774,Digit 8,-1.351962,6.3286147,-,Digit 8
775,Digit 9,13.354301,-21.367434,-,Digit 9
776,Digit 8,-24.051321,13.813446,-,Digit 8
777,Digit 5,3.1906476,-3.2782965,-,Digit 5
778,Digit 4,2.245863,-15.265461,-,Digit 4
779,Digit 7,31.860214,-9.441213,-,Digit 7
78,Digit 7,30.81814,-17.427826,-,Digit 7
780,Digit 0,-31.516556,6.861392,0,Digit 0
781,Digit 3,-11.558474,12.678875,-,Digit 3
782,Digit 2,0.937339,27.191364,-,Digit 2
783,Digit 2,-6.695267,35.880554,-,Digit 2
784,Digit 0,-36.097073,0.1778003,0,Digit 0
785,Digit 1,25.009632,12.577403,-,Digit 1
786,Digit 2,4.3196573,31.210953,-,Digit 2
787,Digit 6,-20.947157,-23.773476,-,Digit 6
788,Digit 1,24.741432,12.8429,-,Digit 1
789,Digit 0,-39.86275,-2.7898955,0,Digit 0
79,Digit 2,-4.2448053,32.98717,-,Digit 2
790,Digit 0,-36.01051,5.714493,0,Digit 0
791,Digit 1,27.322971,11.453956,-,Digit 1
792,Digit 7,19.884895,-23.474083,-,Digit 7
793,Digit 3,-15.677277,20.668324,-,Digit 3
794,Digit 3,-5.212874,-17.36138,-,Digit 3
795,Digit 7,34.10342,-18.554482,-,Digit 7
796,Digit 9,19.65935,-18.5178,-,Digit 9
797,Digit 1,16.350773,29.6,-,Digit 1
798,Digit 2,-6.0292473,34.807995,-,Digit 2
799,Digit 2,-2.4621918,35.21776,-,Digit 2
8,Digit 7,20.368908,-25.618021,-,Digit 7
80,Digit 2,-10.411421,37.119347,-,Digit 2
800,Digit 8,-1.6319245,3.79864,-,Digit 8
801,Digit 0,-32.319065,8.928994,0,Digit 0
802,Digit 3,-10.036296,15.683398,-,Digit 3
803,Digit 3,-13.569876,28.50913,-,Digit 3
804,Digit 5,-12.207201,-3.4048314,-,Digit 5
805,Digit 1,28.711588,7.02975,-,Digit 1
806,Digit 8,13.6461,13.27845,-,Digit 8
807,Digit 4,0.7173994,-18.303644,-,Digit 4
808,Digit 3,-14.682768,7.381652,-,Digit 3
809,Digit 5,-6.000084,-6.584245,-,Digit 5
81,Digit 8,17.563675,8.135997,-,Digit 8
810,Digit 6,-27.192707,-26.280878,-,Digit 6
811,Digit 2,5.1986628,24.957502,-,Digit 2
812,Digit 1,27.92061,16.348553,-,Digit 1
813,Digit 3,-9.223274,14.86099,-,Digit 3
814,Digit 2,-1.6347228,34.842693,-,Digit 2
815,Digit 2,5.424211,27.649836,-,Digit 2
816,Digit 0,-36.479126,2.748852,0,Digit 0
817,Digit 5,-12.312081,-5.8508105,-,Digit 5
818,Digit 4,-3.3037949,-32.85882,-,Digit 4
819,Digit 4,14.773897,-1.2201121,-,Digit 4
82,Digit 8,3.6887398,13.101964,-,Digit 8
820,Digit 5,-4.265156,-2.9443157,-,Digit 5
821,Digit 2,-4.7705283,35.452404,-,Digit 2
822,Digit 1,27.935923,15.213058,-,Digit 1
823,Digit 1,20.139423,24.70566,-,Digit 1
824,Digit 1,21.568983,25.156544,-,Digit 1
825,Digit 9,22.96041,-12.317619,-,Digit 9
826,Digit 2,-6.698945,38.80998,-,Digit 2
827,Digit 7,9.1554,-25.259607,-,Digit 7
828,Digit 3,-20.356266,14.154003,-,Digit 3
829,Digit 4,15.428987,-8.789225,-,Digit 4
83,Digit 9,7.176186,-24.197224,-,Digit 9
830,Digit 6,-23.539507,-27.128418,-,Digit 6
831,Digit 8,-0.5424062,7.711678,-,Digit 8
832,Digit 5,-7.8273964,-0.1002362,-,Digit 5
833,Digit 2,-3.703308,30.339705,-,Digit 2
834,Digit 8,5.3440537,8.864543,-,Digit 8
835,Digit 4,-4.6330805,-33.152405,-,Digit 4
836,Digit 8,3.0405486,6.7044306,-,Digit 8
837,Digit 5,-9.634891,-5.1572433,-,Digit 5
838,Digit 3,-11.823371,14.708898,-,Digit 3
839,Digit 0,-32.063663,-6.048801,-,Digit 0
84,Digit 1,18.800606,24.53509,-,Digit 1
840,Digit 9,-9.419194,-29.288038,-,Digit 9
841,Digit 9,-3.2916958,-25.447403,-,Digit 9
842,Digit 1,22.067713,27.361015,-,Digit 1
843,Digit 6,-24.583998,-24.44835,-,Digit 6
844,Digit 6,-28.6522,-18.4577,-,Digit 6
845,Digit 7,23.755587,-25.446224,-,Digit 7
846,Digit 5,-14.166788,5.234394,-,Digit 5
847,Digit 0,-43.147167,-4.039735,0,Digit 0
848,Digit 8,-0.732412,7.6098204,-,Digit 8
849,Digit 8,-6.133595,3.8974211,-,Digit 8
85,Digit 8,-3.5915341,4.5075216,-,Digit 8
850,Digit 1,32.487724,10.516861,-,Digit 1
851,Digit 6,-25.47845,-17.279215,-,Digit 6
852,Digit 7,31.467594,-19.47807,-,Digit 7
853,Digit 0,-36.40003,11.249792,0,Digit 0
854,Digit 1,20.345568,32.160793,-,Digit 1
855,Digit 9,1.3168279,-26.066404,-,Digit 9
856,Digit 6,-18.168203,-17.36926,-,Digit 6
857,Digit 7,33.34682,-17.597559,-,Digit 7
858,Digit 3,-5.274153,5.90871,-,Digit 3
859,Digit 4,17.816956,-0.1497077,-,Digit 4
86,Digit 4,11.757495,-9.7817955,-,Digit 4
860,Digit 9,15.870747,-20.227518,-,Digit 9
861,Digit 2,1.5558362,4.5524793,-,Digit 2
862,Digit 8,-14.894799,9.50949,-,Digit 8
863,Digit 8,12.888065,14.601619,-,Digit 8
864,Digit 2,9.474178,25.808886,-,Digit 2
865,Digit 6,-16.335558,-13.821629,-,Digit 6
866,Digit 6,-20.19565,-23.270767,-,Digit 6
867,Digit 4,15.018492,-3.8870468,-,Digit 4
868,Digit 1,25.584053,15.200787,-,Digit 1
869,Digit 3,-15.936536,-0.7978176,-,Digit 3
87,Digit 7,33.649944,-16.950022,-,Digit 7
870,Digit 6,-26.37488,-18.522131,-,Digit 6
871,Digit 9,14.43714,-14.623109,-,Digit 9
872,Digit 0,-35.739944,13.633241,0,Digit 0
873,Digit 9,9.502694,-18.178915,-,Digit 9
874,Digit 2,-0.7208609,29.411528,-,Digit 2
875,Digit 3,-14.822621,16.124357,-,Digit 3
876,Digit 5,-8.436063,-0.2136188,-,Digit 5
877,Digit 5,-20.88093,0.183069,-,Digit 5
878,Digit 1,28.054884,9.306062,-,Digit 1
879,Digit 2,-5.5403438,29.099329,-,Digit 2
88,Digit 0,-33.682865,9.257465,0,Digit 0
880,Digit 5,-8.468511,-7.308405,-,Digit 5
881,Digit 7,33.38203,-18.503586,-,Digit 7
882,Digit 6,-25.464113,-15.870518,-,Digit 6
883,Digit 4,8.63645,-32.30804,-,Digit 4
884,Digit 8,-0.5968262,5.4591227,-,Digit 8
885,Digit 9,3.9105499,-22.48228,-,Digit 9
886,Digit 3,-15.801786,14.8662815,-,Digit 3
887,Digit 6,-23.37807,-27.607744,-,Digit 6
888,Digit 9,21.455145,-14.4046,-,Digit 9
889,Digit 1,33.166023,9.071783,-,Digit 1
89,Digit 3,-15.134798,7.479502,-,Digit 3
890,Digit 8,-0.7401774,3.8682756,-,Digit 8
891,Digit 8,-0.0489146,5.833918,-,Digit 8
892,Digit 0,-27.964933,1.0354005,0,Digit 0
893,Digit 9,15.384931,-17.56496,-,Digit 9
894,Digit 7,18.067064,-27.97652,-,Digit 7
895,Digit 4,11.172318,-3.0404565,-,Digit 4
896,Digit 1,16.634954,32.983845,-,Digit 1
897,Digit 8,11.566776,12.817416,-,Digit 8
898,Digit 0,-36.05766,10.499724,0,Digit 0
899,Digit 7,22.919813,-32.790714,-,Digit 7
9,Digit 0,-38.487957,-6.3861065,0,Digit 0
90,Digit 5,0.2159701,-3.2335505,-,Digit 5
900,Digit 6,-27.001757,-20.252487,-,Digit 6
901,Digit 7,27.996487,-19.195883,-,Digit 7
902,Digit 1,28.715055,7.385604,-,Digit 1
903,Digit 3,-16.326014,17.388626,-,Digit 3
904,Digit 1,34.865196,6.1981177,-,Digit 1
905,Digit 0,-34.43426,14.588704,0,Digit 0
906,Digit 1,18.901344,30.81108,-,Digit 1
907,Digit 0,-39.420673,6.325989,0,Digit 0
908,Digit 0,-36.195442,10.8168545,0,Digit 0
909,Digit 0,-39.438007,-4.031014,0,Digit 0
91,Digit 7,28.712618,-14.652779,-,Digit 7
910,Digit 9,14.894177,-17.76795,-,Digit 9
911,Digit 8,6.336257,14.551299,-,Digit 8
912,Digit 1,22.609272,21.046152,-,Digit 1
913,Digit 4,8.488498,-7.5937424,-,Digit 4
914,Digit 4,9.234635,-26.995867,-,Digit 4
915,Digit 0,-32.96686,13.860171,0,Digit 0
916,Digit 9,14.641583,-15.530983,-,Digit 9
917,Digit 3,-12.751536,8.4989,-,Digit 3
918,Digit 5,-12.663593,-1.8092043,-,Digit 5
919,Digit 9,-3.8091853,-28.379211,-,Digit 9
92,Digit 5,2.4209497,-2.766395,-,Digit 5
920,Digit 6,-18.798307,-13.703594,-,Digit 6
921,Digit 1,26.782011,1.1746486,-,Digit 1
922,Digit 1,29.500977,5.5108285,-,Digit 1
923,Digit 8,23.324215,-14.212204,-,Digit 8
924,Digit 6,-23.286783,-23.26628,-,Digit 6
925,Digit 9,11.439041,-22.284592,-,Digit 9
926,Digit 4,2.367788,-15.215675,-,Digit 4
927,Digit 6,-25.19379,-13.645817,-,Digit 6
928,Digit 5,-14.227973,-1.3846152,-,Digit 5
929,Digit 3,-14.159358,7.188126,-,Digit 3
93,Digit 6,-20.705965,-17.298555,-,Digit 6
930,Digit 0,-35.80346,2.192375,0,Digit 0
931,Digit 4,-0.8990617,-32.37977,-,Digit 4
932,Digit 4,13.442606,-12.090028,-,Digit 4
933,Digit 6,-14.959028,-28.746296,-,Digit 6
934,Digit 0,-31.833893,-4.716267,0,Digit 0
935,Digit 0,-34.716793,5.2513785,0,Digit 0
936,Digit 2,5.8972983,29.17744,-,Digit 2
937,Digit 6,-22.395006,-17.02442,-,Digit 6
938,Digit 9,18.578186,4.2685366,-,Digit 9
939,Digit 1,31.83065,9.858115,-,Digit 1
94,Digit 0,-28.981302,7.799752,0,Digit 0
940,Digit 9,16.469652,-12.086679,-,Digit 9
941,Digit 9,21.054527,-13.797002,-,Digit 9
942,Digit 7,20.620193,-32.505367,-,Digit 7
943,Digit 8,1.4009817,8.427598,-,Digit 8
944,Digit 5,-5.7713075,-8.870949,-,Digit 5
945,Digit 9,17.448248,-19.74982,-,Digit 9
946,Digit 1,33.12678,9.2685585,-,Digit 1
947,Digit 5,-4.1337743,-9.228067,-,Digit 5
948,Digit 1,20.506123,29.669153,-,Digit 1
949,Digit 5,-19.933641,5.8942556,-,Digit 5
95,Digit 4,11.6974125,-6.516945,-,Digit 4
950,Digit 3,-18.841509,18.475254,-,Digit 3
951,Digit 6,-17.217138,-9.009478,-,Digit 6
952,Digit 1,18.625462,28.056154,-,Digit 1
953,Digit 0,-34.72564,6.425463,0,Digit 0
954,Digit 0,-32.46241,9.27152,0,Digit 0
955,Digit 9,3.5654364,-23.27264,-,Digit 9
956,Digit 2,-6.2085233,29.609894,-,Digit 2
957,Digit 4,-2.5451303,-25.3056,-,Digit 4
958,Digit 1,23.667082,11.87848,-,Digit 1
959,Digit 0,-42.20946,0.3421646,0,Digit 0
96,Digit 6,-22.359083,-11.598306,-,Digit 6
960,Digit 3,-15.110504,16.98465,-,Digit 3
961,Digit 2,0.8670774,27.304928,-,Digit 2
962,Digit 9,19.390802,-7.8454847,-,Digit 9
963,Digit 6,20.549484,18.000818,-,Digit 6
964,Digit 2,3.2532685,36.024273,-,Digit 2
965,Digit 6,-23.397614,-10.137724,-,Digit 6
966,Digit 8,16.41834,10.685059,-,Digit 8
967,Digit 6,-22.045929,-17.815914,-,Digit 6
968,Digit 4,12.388733,-6.548386,-,Digit 4
969,Digit 6,-19.881289,-21.439287,-,Digit 6
97,Digit 1,24.343517,12.952502,-,Digit 1
970,Digit 8,15.876549,16.589092,-,Digit 8
971,Digit 8,10.528664,8.527641,-,Digit 8
972,Digit 9,14.188563,-19.991112,-,Digit 9
973,Digit 2,3.9404507,37.036957,-,Digit 2
974,Digit 8,9.437408,15.9637,-,Digit 8
975,Digit 3,-12.163001,17.930897,-,Digit 3
976,Digit 9,-3.688163,-25.182817,-,Digit 9
977,Digit 0,-35.110886,12.710529,0,Digit 0
978,Digit 0,-35.269287,1.1613741,0,Digit 0
979,Digit 0,-34.36422,-5.039535,0,Digit 0
98,Digit 0,-30.421871,-4.3000097,-,Digit 0
980,Digit 1,32.32841,15.537812,-,Digit 1
981,Digit 6,-25.133581,-26.126238,-,Digit 6
982,Digit 0,-38.547745,-1.3010616,0,Digit 0
983,Digit 1,27.586699,16.892475,-,Digit 1
984,Digit 0,-26.382614,1.2339728,0,Digit 0
985,Digit 0,-36.97236,0.6054682,0,Digit 0
986,Digit 2,3.5374353,37.06858,-,Digit 2
987,Digit 2,3.7749743,6.137902,-,Digit 2
988,Digit 3,-10.820685,1.5695088,-,Digit 3
989,Digit 8,7.734794,13.36709,-,Digit 8
